Org Node Level,SSO URL
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1040000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78185&signature=WsMMxzJVAVooh7GeuptReckfrxY%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1040000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78185599&signature=3RksKMnaDBJXGpnFxVoNFDGsZzU%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1050000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78186&signature=m6f%2F4rFX0fhu%2FVBJfll2%2Fxd8Ac8%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1050000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78186999&signature=ki1WAbc%2FXneL8tBwSf6%2FXfdomAg%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1060000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78187&signature=c3OjN%2BQGWoEsXme5d36IeRjsLf4%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1060000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78187353&signature=HZ7skrMHvNWZtJJUgYG%2FC069Lzs%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1070000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78188&signature=xA2ZZrpP3La73uDXaBtr%2FH%2FhYqs%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1070000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78188220&signature=Bqiub9pqN0M9C%2FkdDZ9GtGhgiyg%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1080000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78189&signature=79JL7ZD4atzcjr6x2JsLiooZ%2Flc%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1080000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78189615&signature=1t48zJtOPlqIlt1WWurcf7UqVuE%3D&project=wisc
